-2.420202195644378662e-01 -3.039092421531677246e-01 -2.905137240886688232e-01 -1.987171918153762817e-01 -1.530958712100982666e-01 -1.793236881494522095e-01 -2.131074517965316772e-01 -2.568777501583099365e-01 -2.576611936092376709e-01 -3.021675348281860352e-01 -2.410257905721664429e-01 -2.394695878028869629e-01 -2.225801199674606323e-01 -2.655591666698455811e-01 -2.102128863334655762e-01 -2.866819798946380615e-01 3.715373873710632324e-01 2.697944939136505127e-01 2.160722315311431885e-01 1.105828881263732910e-01 -2.214521318674087524e-01 -2.137462943792343140e-01 -1.713269352912902832e-01 -2.374586462974548340e-01 -2.560700178146362305e-01 3.850701153278350830e-01 -3.007096648216247559e-01
-2.413166761398315430e-01 -2.688324749469757080e-01 -2.521876990795135498e-01 -1.524275541305541992e-01 -1.676630228757858276e-01 -1.835397481918334961e-01 -2.724823355674743652e-01 -2.535105347633361816e-01 -2.345469743013381958e-01 -2.734166383743286133e-01 -2.265914231538772583e-01 -2.410940825939178467e-01 -3.033928573131561279e-01 -2.631784081459045410e-01 -2.347763627767562866e-01 -2.867917120456695557e-01 3.726774752140045166e-01 2.661078572273254395e-01 1.799319088459014893e-01 4.994522407650947571e-02 -2.122234553098678589e-01 -1.955501139163970947e-01 -1.852226555347442627e-01 -2.701117098331451416e-01 -2.781805396080017090e-01 1.804144233465194702e-01 -2.978871166706085205e-01
-1.955851465463638306e-01 -2.420900017023086548e-01 -2.031679600477218628e-01 -1.280011534690856934e-01 -1.187418922781944275e-01 -1.183432489633560181e-01 -2.032545357942581177e-01 -2.229264974594116211e-01 -2.204125970602035522e-01 -2.350409477949142456e-01 -1.841465383768081665e-01 -1.907894462347030640e-01 -2.405466288328170776e-01 -2.275721281766891479e-01 -1.832930743694305420e-01 -2.468127012252807617e-01 3.257456123828887939e-01 1.808983683586120605e-01 1.231236755847930908e-01 3.536583483219146729e-02 -1.493120044469833374e-01 -1.399106681346893311e-01 -1.113950982689857483e-01 -2.178976684808731079e-01 -2.029933929443359375e-01 1.651302129030227661e-01 -2.504900395870208740e-01
-1.622049957513809204e-01 -1.834411323070526123e-01 -1.921810060739517212e-01 -1.625230014324188232e-01 -2.071121037006378174e-01 -1.976885944604873657e-01 -2.467897385358810425e-01 -2.145312726497650146e-01 -1.443683952093124390e-01 -1.763231754302978516e-01 -1.205491647124290466e-01 -1.295005232095718384e-01 -2.637909948825836182e-01 -1.813939213752746582e-01 -1.214018911123275757e-01 -1.865326613187789917e-01 3.074287772178649902e-01 2.294242382049560547e-01 6.955391168594360352e-02 6.104019936174154282e-03 -1.489404439926147461e-01 -1.431456953287124634e-01 -1.601912975311279297e-01 -1.880103200674057007e-01 -1.793606877326965332e-01 5.620723217725753784e-02 -1.918597668409347534e-01
2.600275576114654541e-01 2.475025653839111328e-01 2.113039642572402954e-01 1.065992563962936401e-01 4.922916181385517120e-03 1.545241917483508587e-03 6.220294907689094543e-02 8.946575969457626343e-02 2.998795807361602783e-01 1.745131313800811768e-01 2.680988907814025879e-01 2.301233708858489990e-01 5.560101568698883057e-02 1.498809009790420532e-01 1.922441124916076660e-01 2.303094118833541870e-01 -1.718757003545761108e-01 -2.137572467327117920e-01 -1.618029773235321045e-01 -1.250334084033966064e-01 8.822968602180480957e-02 1.744425483047962189e-02 4.134919866919517517e-02 5.132111534476280212e-02 1.947566568851470947e-01 -2.295307964086532593e-01 2.111490964889526367e-01
2.767128050327301025e-01 2.886533141136169434e-01 2.664914429187774658e-01 1.060724332928657532e-01 6.855005770921707153e-02 2.222556993365287781e-02 1.094337999820709229e-01 1.203365474939346313e-01 2.471593916416168213e-01 2.568761706352233887e-01 2.929828166961669922e-01 2.403152734041213989e-01 7.634210586547851562e-02 1.820980608463287354e-01 2.021675854921340942e-01 2.467198669910430908e-01 -1.933055222034454346e-01 -2.461451292037963867e-01 -2.148786783218383789e-01 -1.484505981206893921e-01 1.448259651660919189e-01 1.322171092033386230e-01 7.368735969066619873e-02 8.141917735338211060e-02 2.364799082279205322e-01 -2.415764629840850830e-01 2.938736975193023682e-01
5.754090547561645508e-01 2.642814815044403076e-01 2.382963746786117554e-01 3.287014961242675781e-01 2.531841993331909180e-01 3.717778027057647705e-01 1.902107298374176025e-01 9.186752885580062866e-02 2.236424237489700317e-01 3.249238729476928711e-01 2.849613428115844727e-01 1.925526410341262817e-01 1.282951384782791138e-01 2.331665158271789551e-01 1.304864734411239624e-01 2.084980458021163940e-01 -2.928535938262939453e-01 -2.768377661705017090e-01 -2.714506089687347412e-01 -2.114758938550949097e-01 2.810552529990673065e-02 1.345298252999782562e-02 -3.989957738667726517e-03 -1.208023400977253914e-03 2.451952546834945679e-01 -2.355738431215286255e-01 4.121623635292053223e-01
9.999999403953552246e-01 3.904103934764862061e-01 3.200013935565948486e-01 3.505522310733795166e-01 2.904326021671295166e-01 3.884395062923431396e-01 2.022802680730819702e-01 1.241920366883277893e-01 2.530970871448516846e-01 3.269581496715545654e-01 3.620655536651611328e-01 2.222807854413986206e-01 5.168749392032623291e-02 2.225477546453475952e-01 1.411308348178863525e-01 2.091235518455505371e-01 -2.754758298397064209e-01 -2.473894059658050537e-01 -2.504135072231292725e-01 -2.107739448547363281e-01 6.421637535095214844e-02 5.384365469217300415e-02 -1.597385480999946594e-02 3.056704066693782806e-02 2.331642955541610718e-01 -2.801414430141448975e-01 3.480886220932006836e-01
3.904103934764862061e-01 1.000000119209289551e+00 4.924410581588745117e-01 3.174260854721069336e-01 1.850546598434448242e-01 1.567997336387634277e-01 1.417410075664520264e-01 9.530033171176910400e-02 2.713613510131835938e-01 3.037485182285308838e-01 3.703825175762176514e-01 3.736768960952758789e-01 8.854044228792190552e-02 2.165617793798446655e-01 2.374510169029235840e-01 2.990930974483489990e-01 -2.615881860256195068e-01 -2.660185098648071289e-01 -2.950607240200042725e-01 -2.123366296291351318e-01 1.438127011060714722e-01 1.746228039264678955e-01 6.971932947635650635e-02 1.030766889452934265e-01 2.574528753757476807e-01 -2.895844578742980957e-01 2.831335365772247314e-01
3.200013935565948486e-01 4.924410581588745117e-01 1.000000119209289551e+00 5.383895635604858398e-01 3.772365748882293701e-01 2.730862200260162354e-01 1.260705590248107910e-01 1.195854246616363525e-01 1.357667297124862671e-01 2.020774781703948975e-01 2.407262772321701050e-01 2.977228760719299316e-01 1.093202829360961914e-02 1.707365959882736206e-01 1.302939504384994507e-01 2.487580329179763794e-01 -2.028236985206604004e-01 -2.348845005035400391e-01 -2.482541650533676147e-01 -2.035680711269378662e-01 1.605503261089324951e-01 1.566054224967956543e-01 9.821449965238571167e-02 5.354498699307441711e-02 1.521143466234207153e-01 -2.482427358627319336e-01 2.072192579507827759e-01
